variable_id,variable_name,variable_label,definition,source,source_url,source_document,extraction_notes
ccw-key-link-apl-base-record-related-supplement-records,CCW_APL_LINK_KEY,CCW Key to Link APL base Record to Related Supplement Records,,resdac_variable_page,https://resdac.org/cms-data/variables/ccw-key-link-apl-base-record-related-supplement-records,data/raw/html/variable_page/8c6c028b56ff21eae6a0e0e9b3cacdb8a9a4e758.html,
ccw-load-date,CCW_LD_DT,CCW Load Date,,resdac_variable_page,https://resdac.org/cms-data/variables/ccw-load-date,data/raw/html/variable_page/caa12f781d12af63a5a06d0ec8ec5c3292affc2e.html,
ccw-load-date-claims,CCW_LD_DT,CCW Load Date (Claims),,resdac_variable_page,https://resdac.org/cms-data/variables/ccw-load-date-claims,data/raw/html/variable_page/382ab23fccabf6e4cee758a635ece9831d073371.html,
ccw-pharmacy-identifier,NCPDP_ID,CCW Pharmacy Identifier,,resdac_variable_page,https://resdac.org/cms-data/variables/ccw-pharmacy-identifier,data/raw/html/variable_page/6a32b0a04de82f42b168a172d745ffb933b6489d.html,
ccw-prescriber-identifier,CCW_PRSCRBR_ID,CCW Prescriber Identifier,,resdac_variable_page,https://resdac.org/cms-data/variables/ccw-prescriber-identifier,data/raw/html/variable_page/63260fc6a6337ad5ab41ed0ddda0a8c276bac241.html,
cell-therapy-drugs-total-charge-amount,CELL_THRPY_DRUGS_TOT_AMT,Cell Therapy Drugs Total Charge Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/cell-therapy-drugs-total-charge-amount,data/raw/html/variable_page/05577e2280df32d4d5fd36a53326bc381b78476a.html,
cellgene-therapy-procedures-total-charge-amount,CELL_GENE_THRPY_PRCDRS_TOT_AMT,Cell/Gene Therapy Procedures Total Charge Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/cellgene-therapy-procedures-total-charge-amount,data/raw/html/variable_page/c19e53a3bc3f7a89919c60712ba56eb7e13ff4cb.html,
cerebral-palsy-end-year-indicator-medicare-only-claims,CERPAL_MEDICARE,Cerebral Palsy End-of-Year Indicator - Medicare Only Claims,,resdac_variable_page,https://resdac.org/cms-data/variables/cerebral-palsy-end-year-indicator-medicare-only-claims,data/raw/html/variable_page/f6a0046573a73792bd9d808d03c290d17f89b99e.html,
cerebral-palsy-first-ever-occurrence-date-medicare-only-claims,CERPAL_MEDICARE_EVER,Cerebral Palsy First Ever Occurrence Date - Medicare Only Claims,,resdac_variable_page,https://resdac.org/cms-data/variables/cerebral-palsy-first-ever-occurrence-date-medicare-only-claims,data/raw/html/variable_page/a76b48a6891decad232c36a14a6c5f5b7a65870c.html,
cerebral-palsy-indicator-combined-data,CERPAL_COMBINED,Cerebral Palsy Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/cerebral-palsy-indicator-combined-data,data/raw/html/variable_page/820bcea03ea1601cf9212cb59b6c37d28241a7cb.html,
cerebral-palsy-indicator-medicaid-only-data,CERPAL_MEDICAID,Cerebral Palsy Indicator - Medicaid-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/cerebral-palsy-indicator-medicaid-only-data,data/raw/html/variable_page/e2fd4270598aa736d9e85c14bb5fd2c648fe5ac3.html,
cerebral-palsy-indicator-medicare-only-data,CERPAL_MEDICARE,Cerebral Palsy Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/cerebral-palsy-indicator-medicare-only-data,data/raw/html/variable_page/f3de6d98db27f5410e64a93f3ac4f01a7467a35e.html,
charge-amount,CHRG_AMT,Charge amount,,resdac_variable_page,https://resdac.org/cms-data/variables/charge-amount,data/raw/html/variable_page/1441e29276625e875a8effd9b0d046aa644da34a.html,
chiropractic-provider-taxonomy-indicator-ever-calendar-year,CHRPRCTIC_TXNMY_IND,Chiropractic Provider Taxonomy Indicator — Ever in Calendar Year,,resdac_variable_page,https://resdac.org/cms-data/variables/chiropractic-provider-taxonomy-indicator-ever-calendar-year,data/raw/html/variable_page/a30020248084cc96607ea15321d750ffaff93e48.html,
chronic-condition-flag-cad,,Chronic condition flag for CAD,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-condition-flag-cad,data/raw/html/variable_page/5293be4a4abc6a58daa5940b17e978f5f154428f.html,variable name not found on page
chronic-condition-flag-copd,,Chronic condition flag for COPD,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-condition-flag-copd,data/raw/html/variable_page/6537a0f5cf82bb38f687c1f11d6a5ba4be72dd25.html,variable name not found on page
chronic-condition-flag-diabetes,,Chronic condition flag for diabetes,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-condition-flag-diabetes,data/raw/html/variable_page/3c05284ee8c72d45b882544c31e108405f494e00.html,variable name not found on page
chronic-condition-flag-heart-failure,,Chronic condition flag for heart failure,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-condition-flag-heart-failure,data/raw/html/variable_page/75fb217dbad92dcafeac8bf4e79a6fbf4c626282.html,variable name not found on page
chronic-kidney-disease-end-year-indicator,,Chronic Kidney Disease End-of-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-30-cc/chronic-kidney-disease-end-year-indicator,data/raw/html/variable_page/e3f6dc0d3a21ab726408c2eefef70d5dae64d957.html,variable name not found on page
chronic-kidney-disease-indicator-combined-data,CKD_COMBINED,Chronic Kidney Disease Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-kidney-disease-indicator-combined-data,data/raw/html/variable_page/d7e6a79920784ad7dd5d9e29c92c47b3bea93ae7.html,
chronic-kidney-disease-indicator-medicaid-only-data,CKD_MEDICAID,Chronic Kidney Disease Indicator - Medicaid-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-kidney-disease-indicator-medicaid-only-data,data/raw/html/variable_page/1d79af8a40642d3b949026b2ec610106ef8e889a.html,
chronic-kidney-disease-indicator-medicare-only-data,CKD_MEDICARE,Chronic Kidney Disease Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-kidney-disease-indicator-medicare-only-data,data/raw/html/variable_page/9a268dfbf91cebb9842618923ac191dbdb0febb5.html,
chronic-kidney-disease-mid-year-indicator,CHRONICKIDNEY_MID,Chronic Kidney Disease Mid-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-27-cc/chronic-kidney-disease-mid-year-indicator,data/raw/html/variable_page/1eab5f2ec25f4f81a6580c3e7ab0da24e417105d.html,
chronic-obstructive-pulmonary-disease-end-year-indicator,,Chronic Obstructive Pulmonary Disease End-of-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-30-cc/chronic-obstructive-pulmonary-disease-end-year-indicator,data/raw/html/variable_page/9beabf10f9ab1706b70816572c24711ffd12f4e7.html,variable name not found on page
chronic-obstructive-pulmonary-disease-indicator-combined-data,COPD_COMBINED,Chronic Obstructive Pulmonary Disease Indicator - Combined Data,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-obstructive-pulmonary-disease-indicator-combined-data,data/raw/html/variable_page/5134817a794e6f23ce99cb718e27b0cd2f6609c4.html,
chronic-obstructive-pulmonary-disease-indicator-medicaid-only-data,COPD_MEDICAID,Chronic Obstructive Pulmonary Disease Indicator - Medicaid-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-obstructive-pulmonary-disease-indicator-medicaid-only-data,data/raw/html/variable_page/347ffc1f799dfb205d99dc7042a3ffaad7b5766d.html,
chronic-obstructive-pulmonary-disease-indicator-medicare-only-data,COPD_MEDICARE,Chronic Obstructive Pulmonary Disease Indicator - Medicare-Only Data,,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-obstructive-pulmonary-disease-indicator-medicare-only-data,data/raw/html/variable_page/15149d9c596ff15eddd9a3dd6c84191c7dda08d1.html,
chronic-obstructive-pulmonary-disease-mid-year-indicator,COPD_MID,Chronic Obstructive Pulmonary Disease Mid-Year Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/mbsf-27-cc/chronic-obstructive-pulmonary-disease-mid-year-indicator,data/raw/html/variable_page/a6714c8a6f3e215c38a86b1f207a11548793fdf0.html,
chronic-pain-fatigue-and-fibromyalgia-combined-medicare-medicaid-claims,FIBRO_COMBINED,"Chronic Pain, Fatigue, and Fibromyalgia - Combined Medicare & Medicaid Claims",,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-pain-fatigue-and-fibromyalgia-combined-medicare-medicaid-claims,data/raw/html/variable_page/4d9a10bb3e6d293356533c8c4282bd0fc00187a9.html,
chronic-pain-fatigue-and-fibromyalgia-medicaid-only-claims,FIBRO_MEDICAID,"Chronic Pain, Fatigue, and Fibromyalgia - Medicaid Only Claims",,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-pain-fatigue-and-fibromyalgia-medicaid-only-claims,data/raw/html/variable_page/3ac493575cda16835449507accbdf0cd58c52a20.html,
chronic-pain-fatigue-and-fibromyalgia-medicare-only-claims,FIBRO_MEDICARE,"Chronic Pain, Fatigue, and Fibromyalgia - Medicare Only Claims",,resdac_variable_page,https://resdac.org/cms-data/variables/chronic-pain-fatigue-and-fibromyalgia-medicare-only-claims,data/raw/html/variable_page/d863d17b168a596f8f4470bdab4cda3dcc29562c.html,
city-hospital-which-hospitalization-occurred,CITY_HOSP,City of hospital at which hospitalization occurred,,resdac_variable_page,https://resdac.org/cms-data/variables/city-hospital-which-hospitalization-occurred,data/raw/html/variable_page/b196ac52839cde4affc22299e24936ae1f676a5b.html,
claim-accountable-care-organization-aco-identification-number,ACO_ID_NUM,Claim Accountable Care Organization (ACO) Identification Number,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-accountable-care-organization-aco-identification-number,data/raw/html/variable_page/7907c87db97da05623c5caf524ad6901eccd6f7c.html,
claim-adjustment-code,ADJUST_CD,Claim Adjustment Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-adjustment-code,data/raw/html/variable_page/b0e135365861b151de050290ebf11a1427d9fc4d.html,
claim-adjustment-group-code,CLM_ADJUST_GRP_CD,Claim Adjustment Group Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-adjustment-group-code,data/raw/html/variable_page/2f7979c1543d4de24f5135c05f34970dcd03c2c4.html,
claim-adjustment-reason-code,CLM_ADJUST_RSN_CD,Claim Adjustment Reason Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-adjustment-reason-code,data/raw/html/variable_page/8bceff68ebd08ce91c27308e6934ebdb149935dd.html,
claim-admission-date-encounter,CLM_ADMSN_DT,Claim Admission Date (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-admission-date-encounter,data/raw/html/variable_page/c1503b412787b399ac8a6dd90c554079d05ed1be.html,
claim-admission-date-ffs,CLM_ADMSN_DT,Claim Admission Date (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-admission-date-ffs,data/raw/html/variable_page/e0fa50a2fa8e5ddc694c4ddcff714c6eafb66bc2.html,
claim-admitting-diagnosis-code-encounter,PRNCPAL_DGNS_CD,Claim Admitting Diagnosis Code (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-admitting-diagnosis-code-encounter,data/raw/html/variable_page/5965d3ca8ff348ca7ce6712ccfad03414e6dfd66.html,
claim-admitting-diagnosis-code-ffs,PRNCPAL_DGNS_CD,Claim Admitting Diagnosis Code (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-admitting-diagnosis-code-ffs,data/raw/html/variable_page/1cc5018d7bc8d9270dd7f8a504177c4875e0be91.html,
claim-attending-physician-npi-number-encounter,AT_PHYSN_NPI,Claim Attending Physician NPI Number (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-attending-physician-npi-number-encounter,data/raw/html/variable_page/ff5af2ff57119673876c88872488cf99080265b0.html,
claim-attending-physician-npi-number-ffs,AT_PHYSN_NPI,Claim Attending Physician NPI Number (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-attending-physician-npi-number-ffs,data/raw/html/variable_page/dbe58666ccdfe6cdd5039dbf0e339ad888bd556e.html,
claim-attending-physician-specialty-code,AT_PHYSN_SPCLTY_CD,Claim Attending Physician Specialty Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-attending-physician-specialty-code,data/raw/html/variable_page/c06eeb85a09e7c15549359bc468f48e6962ff0ef.html,
claim-attending-physician-taxonomy-code,AT_PHYSN_TXNMY_CD,Claim Attending Physician Taxonomy Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-attending-physician-taxonomy-code,data/raw/html/variable_page/cc7a2c5fe9283be603fb5cd07a4749cc514a2dd1.html,
claim-attending-physician-upin-number,AT_PHYSN_UPIN,Claim Attending Physician UPIN Number,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-attending-physician-upin-number,data/raw/html/variable_page/3104686fe2f381921b703826a849abe6739b6b23.html,
claim-base-operating-drg-amount,CLM_BASE_OPRTG_DRG_AMT,Claim Base Operating DRG Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-base-operating-drg-amount,data/raw/html/variable_page/bca1faa7f505d735b93dd84a524ef7047bd71514.html,
claim-beginning-date-service,SRVC_BGN_DT,Claim Beginning Date of Service,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-beginning-date-service,data/raw/html/variable_page/a390a148fe23a947400572eb4cc73ec56796b435.html,
claim-beneficiary-identifier-type-code,CLM_BENE_ID_TYPE_CD,Claim Beneficiary Identifier Type Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-beneficiary-identifier-type-code,data/raw/html/variable_page/4044859b0a86ea0c6fd9f238d89bee1c828ab44a.html,
claim-billing-provider-secondary-specialty-code-1,CARR_CLM_BLG_NPI_NUM,Claim Billing Provider Secondary Specialty Code 1,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-billing-provider-secondary-specialty-code-1,data/raw/html/variable_page/c0c79c22b98ea6ed94949180a64e18a07d17ceba.html,
claim-billing-provider-secondary-specialty-code-2,CARR_CLM_BLG_NPI_NUM,Claim Billing Provider Secondary Specialty Code 2,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-billing-provider-secondary-specialty-code-2,data/raw/html/variable_page/e2ccb5be5629da742809b5451a1e1e3793fbdbfa.html,
claim-billing-provider-secondary-specialty-code-3,CARR_CLM_BLG_NPI_NUM,Claim Billing Provider Secondary Specialty Code 3,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-billing-provider-secondary-specialty-code-3,data/raw/html/variable_page/1fc3ec323706f0cb23042676437171c302248a8f.html,
claim-billing-provider-taxonomy-code,CARR_CLM_BLG_NPI_NUM,Claim Billing Provider Taxonomy Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-billing-provider-taxonomy-code,data/raw/html/variable_page/96c7f41243f1b4fb7118e9e71a4a082f0a518d06.html,
claim-bundled-adjustment-payment-amount,CLM_BNDLD_ADJSTMT_PMT_AMT,Claim Bundled Adjustment Payment Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-bundled-adjustment-payment-amount,data/raw/html/variable_page/c6c7d5850ad583bb42e1aca08f8cd76ca783843a.html,
claim-bundled-model-1-discount-percent,CLM_BNDLD_MODEL_1_DSCNT_PCT,Claim Bundled Model 1 Discount Percent,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-bundled-model-1-discount-percent,data/raw/html/variable_page/24a7a02beda46376747ac22906651d1eb41ae473.html,
claim-care-improvement-model-1-code-bundled-payment,CLM_CARE_IMPRVMT_MODEL_CD1,Claim Care Improvement Model 1 Code (bundled payment),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-care-improvement-model-1-code-bundled-payment,data/raw/html/variable_page/7a8657737fff404f3e0a59dc4adcb24ab177cb1c.html,
claim-care-improvement-model-2-code,CLM_CARE_IMPRVMT_MODEL_CD2,Claim Care Improvement Model 2 Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-care-improvement-model-2-code,data/raw/html/variable_page/ceb52296038ebdbc129cea2a6a84fc1fc712e65d.html,
claim-care-improvement-model-3-code,CLM_CARE_IMPRVMT_MODEL_CD3,Claim Care Improvement Model 3 Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-care-improvement-model-3-code,data/raw/html/variable_page/faac0f3d00cf42257ce6cc25e040519147573481.html,
claim-care-improvement-model-4-code,CLM_CARE_IMPRVMT_MODEL_CD4,Claim Care Improvement Model 4 Code,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-care-improvement-model-4-code,data/raw/html/variable_page/7e3d71d1f7b449c3228bd5a949cd5a26e28a089e.html,
claim-chart-review-switch,CLM_CHRT_RVW_SW,Claim Chart Review Switch,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-chart-review-switch,data/raw/html/variable_page/14d5996558216ec973e34c11872b747511f58362.html,
claim-control-number,CLM_CNTL_NUM,Claim Control Number,,resdac_variable_page,https://resdac.org/cms-data/variables/claim-control-number,data/raw/html/variable_page/f308bdb2598ef08fe2bd1d74ff271da9cd40c698.html,
claim-date-encounter,CLM_FROM_DT,Claim From Date (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-date-encounter,data/raw/html/variable_page/0f70571fde4f787a36aee27f5c2031deb0fd5fc0.html,
claim-date-ffs,CLM_FROM_DT,Claim From Date (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-date-ffs,data/raw/html/variable_page/02457398703925ce3d536d225abd78786dbbf3b2.html,
claim-diagnosis-code-1-diagnosis-present-admission-poa-indicator-code-encounter,CLM_POA_IND_SW1,Claim Diagnosis Code 1 Diagnosis Present on Admission (POA) Indicator Code (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/claim-diagnosis-code-1-diagnosis-present-admission-poa-indicator-code-encounter,data/raw/html/variable_page/cb765f57e76595a5c4397e9c7d4b68f6ed10ec21.html,
